plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,B4,15.032305194401696,22.01748986743901,5.131691174931385,0,0,0,0.0,0.0
TEC22,Boosting_custom_with_window,top_down,hierarchical_reconciled,B1,25.478207633999084,42.60468611712973,11.640109978930285,2,19,21,4.729424634328922,339.0699659010685
TEC22,Boosting_custom_with_window,top_down,hierarchical_reconciled,B2,5.60640712130916,26.819239267546934,2.8126029714421614,14,0,14,734.4368360910767,0.0
TEC22,Boosting_custom_with_window,top_down,hierarchical_reconciled,B3,54.12663954886785,77.36752579309248,25.300505681024276,149,0,149,3387.806468638254,0.0
TEC22,Boosting_custom_with_window,top_down,hierarchical_reconciled,B4,78.65370971981643,113.76343036846951,33.30724534176952,0,112,112,0.0,14121.36838401304
TEC22,Boosting_custom_with_window,ols,hierarchical_reconciled,B1,4.889937601246195,7.276487642520584,19340965313.468056,141,36,177,514.2614239771804,93.04488682139737
TEC22,Boosting_custom_with_window,ols,hierarchical_reconciled,B2,4.319827527859224,6.2749666070203824,36966944232.67955,195,89,284,890.2753528210719,270.4866960744607
TEC22,Boosting_custom_with_window,ols,hierarchical_reconciled,B3,8.640081443648134,13.268306186852852,14637633228.1632,98,32,130,379.7374977769458,79.88418547827905
TEC22,Boosting_custom_with_window,ols,hierarchical_reconciled,B4,13.612887097430784,19.61918655354127,3223546504.8710995,2,17,19,6.68195674078801,94.53740336947448
TEC22,Boosting_custom_with_window,wls,hierarchical_reconciled,B1,3.919354660533589,6.487587394468654,11193043558.310772,141,36,177,297.6144378198361,53.847129868706574
TEC22,Boosting_custom_with_window,wls,hierarchical_reconciled,B2,2.3239314951561,4.748689170270652,16158533201.951387,195,89,284,389.1461451798475,118.2317973492452
TEC22,Boosting_custom_with_window,wls,hierarchical_reconciled,B3,7.580899962545837,12.621988406383855,5973752387.23242,98,32,130,154.97435601432608,32.60146883754884
TEC22,Boosting_custom_with_window,wls,hierarchical_reconciled,B4,13.295295195153495,18.853208716857253,5008247482.059931,2,17,19,10.38138987283537,146.87758092672524
TEC22,Boosting_custom_with_window,mint,hierarchical_reconciled,B1,5.667684261314311,8.180083614432695,25053768891.157005,141,36,177,666.1604866825419,120.52785645267448
TEC22,Boosting_custom_with_window,mint,hierarchical_reconciled,B2,3.61477192001984,5.590978836596594,29616317422.939312,195,89,284,713.250120890023,216.7022461791095
TEC22,Boosting_custom_with_window,mint,hierarchical_reconciled,B3,8.426666948407957,13.094042616993153,13067043687.584873,98,32,130,338.9924037436002,71.31276793815081
TEC22,Boosting_custom_with_window,mint,hierarchical_reconciled,B4,13.33665606541528,19.010224260495274,4540435060.133681,2,17,19,9.411680775724207,133.157979974347
TEC22,LSTM_custom_with_window,independent,raw,B1,3.9248725181628195,7.957047942352687,1.8674749576298717,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,independent,raw,B2,0.6387240172951089,3.5645482520619862,0.34209982652619986,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,independent,raw,B3,6.530820131727086,12.002805002065882,3.202590830525613,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,independent,raw,B4,11.2961393199735,18.97678102651032,3.853056388120974,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,B1,3.9248725181628195,7.957047942352687,1.8674749576298717,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,B2,0.6387240172951089,3.5645482520619862,0.34209982652619986,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,B3,6.530820131727086,12.002805002065882,3.202590830525613,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,B4,11.2961393199735,18.97678102651032,3.853056388120974,0,0,0,0.0,0.0
TEC22,LSTM_custom_with_window,top_down,hierarchical_reconciled,B1,24.14663110716431,40.838020383559,11.003173251783156,0,18,18,0.0,378.94166042463416
TEC22,LSTM_custom_with_window,top_down,hierarchical_reconciled,B2,5.437877867182455,26.02903931999026,2.726884211112962,14,0,14,681.5186502952907,0.0
TEC22,LSTM_custom_with_window,top_down,hierarchical_reconciled,B3,52.75435342680187,75.62672525381473,24.631186847459794,149,0,149,2979.7036357734223,0.0
TEC22,LSTM_custom_with_window,top_down,hierarchical_reconciled,B4,84.82359235715462,121.16561746137512,35.37133118692353,0,131,131,0.0,15381.89432127505
TEC22,LSTM_custom_with_window,ols,hierarchical_reconciled,B1,4.34913248438742,7.172093823544097,11356470583.375757,103,74,177,204.65497131348948,151.9382049560424
TEC22,LSTM_custom_with_window,ols,hierarchical_reconciled,B2,2.926422117196785,4.778350900589575,23496937843.192284,181,103,284,421.4293457030851,316.3745025635005
TEC22,LSTM_custom_with_window,ols,hierarchical_reconciled,B3,7.01256442319055,11.288746101096079,7705986074.616967,96,34,130,186.07992553710358,55.888037109377095
TEC22,LSTM_custom_with_window,ols,hierarchical_reconciled,B4,11.428650854898367,18.124167451318506,4527887335.911129,2,17,19,6.610037231445233,135.56562500000064
TEC22,LSTM_custom_with_window,wls,hierarchical_reconciled,B1,4.136783806306031,7.289262225083163,6900958140.600687,103,74,177,124.36217571171474,92.32790985136211
