plant_id,model_name,method,forecast_stage,MAE_station,RMSE_station,MAPE_station,MAE_units_mean,RMSE_units_mean,MAPE_units_mean,OCV_min_total,OCV_max_total,OCV_total,OCV_rate,OCV_min_severity_total,OCV_max_severity_total,HIC_count_total,HIC_rate,HIC_less_1_percent,HIC_1_5_percent,HIC_more_5_percent,HIC_mean_percent,HIC_median_percent,HIC_max_percent,RD_signed_percent,RD_abs_percent,RD_mean_abs_mw,RD_max_abs_mw,physical_success_rate,physical_runtime_mean_sec,physical_iterations_mean
TEC22,RandomForest,mint,hierarchical_reconciled,24.476199576098804,33.97244493735141,5.169149178703711,7.941353618426248,15.281252537803853,4289839185.0936966,409,201,610,0.4856687898089172,494.8107231839457,43.99307807305529,103,0.32802547770700635,103,0,0,1.723040188778249e-14,1.6515601469090156e-14,3.7538619500158185e-14,3.209778804535902,3.670862024586113,19.931373471042527,106.8293258831734,,,
TEC22,Boosting_custom_with_window,independent,raw,19.679953618411748,28.18787912046466,4.054102061732862,6.419043307506899,13.341109796062511,2.6012419914019076,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,46,153,99,4.33811971258691,3.495180029624815,25.43772596709309,0.0,0.0,0.0,0.0,,,
TEC22,Boosting_custom_with_window,bottom_up,hierarchical_reconciled,21.93851606122639,29.902913504884236,4.740290666434206,6.419043307506899,13.341109796062511,2.6012419914019076,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.8278437734899753,3.976202303466682,20.043500689456142,110.61890842638138,,,
TEC22,Boosting_custom_with_window,top_down,hierarchical_reconciled,19.679953618411748,28.18787912046466,4.054102061732862,40.96624100599813,73.25005633201847,18.265115993291563,165,131,296,0.2356687898089172,4126.97272936366,14460.438349914106,12,0.03821656050955414,12,0,0,1.8285387546443448e-14,1.9200957412607532e-14,2.1585492041695338e-14,0.0,0.0,0.0,0.0,,,
TEC22,Boosting_custom_with_window,ols,hierarchical_reconciled,18.49952421929216,26.352012232297692,3.8641015526577704,7.8656834175460855,12.779699804980826,18542272319.79548,436,174,610,0.4856687898089172,1790.956231315986,537.9531717436116,258,0.821656050955414,258,0,0,2.2962076744792335e-14,1.936206576367813e-14,4.939955657918252e-14,0.4134819569556209,0.8166788366252662,4.0087001378913305,22.123781685276526,,,
TEC22,Boosting_custom_with_window,wls,hierarchical_reconciled,18.065111121956466,25.575697087848628,3.8416274605439407,6.779870328347254,12.035332455825484,9583394157.388628,436,174,610,0.4856687898089172,852.116328886845,351.5579769822259,227,0.7229299363057324,227,0,0,1.888302077261734e-14,1.7523613541959594e-14,3.9232675984640914e-14,0.810984528662191,1.6389028077267764,8.1072590974156,44.74348895339119,,,
TEC22,Boosting_custom_with_window,mint,hierarchical_reconciled,18.900987831698448,26.964147282466378,3.9265236761901563,7.761444798789346,12.560009860469233,18069391265.453716,436,174,610,0.4856687898089172,1727.8146920918894,541.7008505442818,271,0.8630573248407644,271,0,0,3.5865154225304567e-14,3.8509791193907714e-14,6.665254851355723e-14,0.2519824192029509,0.4934144944640989,2.4142251978332165,13.323967714894707,,,
TEC22,LSTM_custom_with_window,independent,raw,16.81248897782332,24.93862833751174,3.5514011699610077,5.5976389967896285,12.04373449395906,2.3163055007006643,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,83,174,41,2.695209617585475,1.8348392634201667,19.542439064720032,0.0,0.0,0.0,0.0,,,
TEC22,LSTM_custom_with_window,bottom_up,hierarchical_reconciled,19.152706818648614,28.48062134219404,4.067044612287209,5.5976389967896285,12.04373449395906,2.3163055007006643,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.31673451555079807,2.556112922236113,12.162308905534681,93.00715637207031,,,
TEC22,LSTM_custom_with_window,top_down,hierarchical_reconciled,16.81248897782332,24.93862833751174,3.5514011699610077,41.790613689575814,75.40849293047476,18.43314387431986,163,149,312,0.2484076433121019,3661.222286068713,15760.835981699685,1,0.0031847133757961785,1,0,0,1.2271784981816491e-14,1.2271784981816491e-14,1.2271784981816491e-14,0.0,0.0,0.0,0.0,,,
TEC22,LSTM_custom_with_window,ols,hierarchical_reconciled,16.473004090769926,24.698864606783964,3.496292097984477,6.42919246991828,11.512957933143523,11771820459.274035,382,228,610,0.4856687898089172,818.7742797851233,659.7663696289206,262,0.8343949044585988,262,0,0,2.3640331138634265e-14,1.9064272600591605e-14,5.295881234504143e-14,0.08699581819191944,0.5110705236654549,2.4324617811069946,18.601431274414267,,,
TEC22,LSTM_custom_with_window,wls,hierarchical_reconciled,16.552110286507272,24.838032586997855,3.52244549667216,6.0693285316745715,11.42413060383181,7191192288.1369,382,228,610,0.4856687898089172,404.0686351205388,499.1451159939894,120,0.3821656050955414,120,0,0,1.7001672015720927e-14,1.7032493457118954e-14,2.6792842912741604e-14,0.14254506042924522,0.8803725804202748,4.192034155255692,32.057167699259935,,,
TEC22,LSTM_custom_with_window,mint,hierarchical_reconciled,23.15097170411858,32.174254264593,4.801156017325999,8.035819591030533,12.608189020093677,23980050722.86957,382,229,611,0.4864649681528662,1520.9196944266112,1494.826796603174,269,0.856687898089172,269,0,0,5.895050944862426e-14,5.938325299629616e-14,1.3029508883236174e-13,-0.5983515147805626,2.519192297911843,11.842508550059938,90.56159098637738,,,
TEC22,LSTM_mae_with_window,independent,raw,16.922399686594098,24.978016125231218,2913376620.3514533,6.05330690470003,12.422634806692464,2918184660.461571,325,349,674,0.5366242038216561,86.1192274306668,280.404765623156,314,1.0,93,177,44,7.610463066404429,1.9987213102622676,150.59128427448655,0.0,0.0,0.0,0.0,,,
TEC22,LSTM_mae_with_window,bottom_up,hierarchical_reconciled,18.815553382619445,28.287177672715686,426782208.01784873,6.05330690470003,12.422634806692464,2918184660.461571,325,349,674,0.5366242038216561,86.1192274306668,280.404765623156,0,0.0,0,0,0,0.0,0.0,0.0,-23.88486255939361,47.599602340711044,11.165571846555437,108.65260422229767,,,
TEC22,LSTM_mae_with_window,top_down,hierarchical_reconciled,16.922399686594098,24.978016125231218,2913376620.3514533,41.83296307467407,75.68811186563073,728344172.6499325,163,214,377,0.3001592356687898,3617.2738754429997,15867.406864825249,4,0.012738853503184714,4,0,0,1.2382240823083486e-14,1.2574882820741493e-14,1.2596639290735353e-14,0.0,0.0,0.0,0.0,,,
TEC22,LSTM_mae_with_window,ols,hierarchical_reconciled,16.681069626031046,24.91376068998619,2322964744.0287633,6.784239783384776,11.958891203499709,12431075496.37311,355,319,674,0.5366242038216561,767.2525911284349,794.0904909276837,282,0.8980891719745223,282,0,0,2.293349210237303e-14,1.9237617685042375e-14,4.66228492400462e-14,-1.3013945472535768,1.8310628394226467,2.2331143693111097,21.73052084445976,,,
TEC22,LSTM_mae_with_window,wls,hierarchical_reconciled,16.71534015049887,25.11723402820361,1881144084.3096998,6.426872909024909,11.835975721619176,7837156882.483919,334,340,674,0.5366242038216561,390.3220965178711,594.0248076283008,156,0.4968152866242038,156,0,0,1.7986884702782975e-14,1.7316429709437015e-14,3.590967438901188e-14,-2.9837302273607644,3.9026146308420806,3.9042122986196204,37.99203833994511,,,
TEC22,LSTM_mae_with_window,mint,hierarchical_reconciled,21.386960894486506,29.691930149204158,5601692263.458875,8.102388039717821,12.505379978389026,23117916547.352474,358,322,680,0.5414012738853503,1443.414478496029,1479.9032777543205,264,0.8407643312101911,264,0,0,3.211711835302267e-14,3.175267099474352e-14,7.958420780907759e-14,1.9814131602147154,4.550028934968418,10.168014111918879,98.94533197329099,,,
TEC22,RandomForest_mae_with_window,independent,raw,20.237908131818017,28.693648109143396,102668541.17620473,6.831106457367153,13.63632769560064,285984024.4442009,0,28,28,0.022292993630573247,0.0,35.9195931203397,312,0.9936305732484076,49,154,109,59648183.7965077,3.465428894904708,1490086724.806202,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest_mae_with_window,bottom_up,hierarchical_reconciled,21.94092248702339,30.021125467729583,136115912.789672,6.831106457367153,13.63632769560064,285984024.4442009,0,28,28,0.022292993630573247,0.0,35.9195931203397,0,0.0,0,0,0,0.0,0.0,0.0,5.990078222425773,8.025171628981564,19.314381269828072,117.47068458815636,,,
TEC22,RandomForest_mae_with_window,top_down,hierarchical_reconciled,20.237908131818017,28.693648109143396,102668541.17620473,41.0010809013388,73.95484613197534,25667152.5411674,166,131,297,0.23646496815286625,4058.249216045783,14602.97729437967,17,0.054140127388535034,17,0,0,1.7196962765793277e-14,1.904479033595989e-14,2.1827580413058185e-14,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest_mae_with_window,ols,hierarchical_reconciled,19.04807863033942,26.906967480086806,109358015.1994432,8.098824721579579,13.125920833395853,18525954624.88622,445,221,666,0.5302547770700637,1811.575595703509,515.2843048586672,275,0.8757961783439491,275,0,0,2.3789224526915965e-14,1.9638671519706116e-14,5.124384644060035e-14,4.555481491102407,4.942107240051118,3.8628762539656902,23.494136917631522,,,
TEC22,RandomForest_mae_with_window,wls,hierarchical_reconciled,18.466274782871327,26.10826966179416,116307294.1337032,7.162863802364068,12.610053653273297,9803292698.068094,445,221,666,0.5302547770700637,912.0633767544844,319.23018580091605,112,0.35668789808917195,112,0,0,1.696704031249134e-14,1.6914198637828432e-14,3.016728965353209e-14,4.962361014205087,5.760459216848548,7.875778312535748,47.90073557693438,,,
TEC22,RandomForest_mae_with_window,mint,hierarchical_reconciled,19.54477766399535,27.69015917234895,105994922.02170137,8.426165089023389,13.530633699712673,20255057950.68012,445,221,666,0.5302547770700637,2046.2807075370752,497.75457073779546,236,0.7515923566878981,236,0,0,4.1625132749264595e-14,1.9743717183561564e-14,4.784193424145839e-13,4.3496181050197364,4.540757252775122,1.9208382628910852,11.682599746408755,,,
TEC22,RandomForest_custom_with_window,independent,raw,20.227641278110774,28.6930713519805,4.103788865251414,6.802508055201278,13.6229110112739,2.7854453407979944,0,0,0,0.0,0.0,0.0,298,0.9490445859872612,49,154,95,4.182194547623228,3.2119836792105363,22.604498076182583,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest_custom_with_window,bottom_up,hierarchical_reconciled,21.934288982060007,30.03390808273249,4.680681377175231,6.802508055201278,13.6229110112739,2.7854453407979944,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.9341488733800685,3.7818678545022735,19.31285044177731,117.47068458815636,,,
TEC22,RandomForest_custom_with_window,top_down,hierarchical_reconciled,20.227641278110774,28.6930713519805,4.103788865251414,40.99851418791199,73.95482404539739,18.27306343187694,166,127,293,0.23328025477707007,4058.249216045783,14599.753502315598,17,0.054140127388535034,17,0,0,1.7196962765793277e-14,1.904479033595989e-14,2.1827580413058185e-14,0.0,0.0,0.0,0.0,,,
TEC22,RandomForest_custom_with_window,ols,hierarchical_reconciled,19.041761910477263,26.907190081306105,3.920394731349186,8.077379986601109,13.112375293043938,18314387773.257477,407,203,610,0.4856687898089172,1809.4997842800244,490.78731971759316,260,0.8280254777070064,260,0,0,2.3157000431949665e-14,1.9440684204985787e-14,5.124384644060035e-14,0.42775093115165286,0.7855578324569336,3.86257008835554,23.494136917631522,,,
